GEO_ID,ZIP_CODE_TABULATION_AREA,NAME,TOTAL_POPULATION_ESTIMATE,TRINIDADIAN_TOBAGONIAN_ESTIMATE,TRINIDADIAN_TOBAGONIAN_MOE,PERCENT_TRINIDADIAN_TOBAGONIAN
860Z200US00601,00601,ZCTA5 00601,16669,0,24,0.000000
860Z200US00602,00602,ZCTA5 00602,37233,0,33,0.000000
860Z200US00603,00603,ZCTA5 00603,48448,0,33,0.000000
860Z200US00606,00606,ZCTA5 00606,5163,0,22,0.000000
860Z200US00610,00610,ZCTA5 00610,25357,0,29,0.000000
860Z200US00611,00611,ZCTA5 00611,1383,0,15,0.000000
860Z200US00612,00612,ZCTA5 00612,62908,0,36,0.000000
860Z200US00616,00616,ZCTA5 00616,9717,0,22,0.000000
860Z200US00617,00617,ZCTA5 00617,22584,0,29,0.000000
860Z200US00622,00622,ZCTA5 00622,7664,0,22,0.000000
860Z200US00623,00623,ZCTA5 00623,39212,0,33,0.000000
860Z200US00624,00624,ZCTA5 00624,21148,0,29,0.000000
860Z200US00627,00627,ZCTA5 00627,32734,0,33,0.000000
860Z200US00631,00631,ZCTA5 00631,1321,0,15,0.000000
860Z200US00636,00636,ZCTA5 00636,968,0,15,0.000000
860Z200US00637,00637,ZCTA5 00637,22909,0,29,0.000000
860Z200US00638,00638,ZCTA5 00638,17319,0,24,0.000000
860Z200US00641,00641,ZCTA5 00641,23831,0,29,0.000000
860Z200US00646,00646,ZCTA5 00646,35998,0,33,0.000000
860Z200US00647,00647,ZCTA5 00647,4369,0,15,0.000000
860Z200US00650,00650,ZCTA5 00650,13200,0,24,0.000000
860Z200US00652,00652,ZCTA5 00652,4504,0,15,0.000000
860Z200US00653,00653,ZCTA5 00653,8495,0,22,0.000000
860Z200US00656,00656,ZCTA5 00656,17398,0,24,0.000000
860Z200US00659,00659,ZCTA5 00659,37327,0,33,0.000000
860Z200US00660,00660,ZCTA5 00660,15405,0,24,0.000000
860Z200US00662,00662,ZCTA5 00662,41090,0,33,0.000000
860Z200US00664,00664,ZCTA5 00664,14807,0,24,0.000000
860Z200US00667,00667,ZCTA5 00667,22792,0,29,0.000000
860Z200US00669,00669,ZCTA5 00669,27417,0,29,0.000000
860Z200US00670,00670,ZCTA5 00670,8512,0,22,0.000000
860Z200US00674,00674,ZCTA5 00674,39093,0,33,0.000000
860Z200US00676,00676,ZCTA5 00676,36972,0,33,0.000000
860Z200US00677,00677,ZCTA5 00677,15483,0,24,0.000000
860Z200US00678,00678,ZCTA5 00678,24595,0,29,0.000000
860Z200US00680,00680,ZCTA5 00680,42689,0,33,0.000000
860Z200US00682,00682,ZCTA5 00682,28977,0,29,0.000000
860Z200US00683,00683,ZCTA5 00683,29490,0,29,0.000000
860Z200US00685,00685,ZCTA5 00685,39988,0,33,0.000000
860Z200US00687,00687,ZCTA5 00687,28397,0,29,0.000000
860Z200US00688,00688,ZCTA5 00688,10028,0,24,0.000000
860Z200US00690,00690,ZCTA5 00690,5870,0,22,0.000000
860Z200US00692,00692,ZCTA5 00692,32802,0,33,0.000000
860Z200US00693,00693,ZCTA5 00693,55387,25,39,0.045137
860Z200US00694,00694,ZCTA5 00694,125,0,15,0.000000
860Z200US00698,00698,ZCTA5 00698,32535,0,33,0.000000
860Z200US00703,00703,ZCTA5 00703,24263,0,29,0.000000
860Z200US00704,00704,ZCTA5 00704,6256,0,22,0.000000
860Z200US00705,00705,ZCTA5 00705,24471,0,29,0.000000
860Z200US00707,00707,ZCTA5 00707,10319,0,24,0.000000
860Z200US00714,00714,ZCTA5 00714,15341,0,24,0.000000
860Z200US00715,00715,ZCTA5 00715,2082,0,15,0.000000
860Z200US00716,00716,ZCTA5 00716,27945,0,29,0.000000
860Z200US00717,00717,ZCTA5 00717,14577,0,24,0.000000
860Z200US00718,00718,ZCTA5 00718,23026,0,29,0.000000
860Z200US00719,00719,ZCTA5 00719,29932,0,29,0.000000
860Z200US00720,00720,ZCTA5 00720,21037,0,29,0.000000
860Z200US00723,00723,ZCTA5 00723,15643,0,24,0.000000
860Z200US00725,00725,ZCTA5 00725,73462,0,36,0.000000
860Z200US00727,00727,ZCTA5 00727,55191,0,36,0.000000
860Z200US00728,00728,ZCTA5 00728,36532,0,33,0.000000
860Z200US00729,00729,ZCTA5 00729,47067,0,33,0.000000
860Z200US00730,00730,ZCTA5 00730,31081,0,33,0.000000
860Z200US00731,00731,ZCTA5 00731,9724,0,22,0.000000
860Z200US00735,00735,ZCTA5 00735,10949,0,24,0.000000
860Z200US00736,00736,ZCTA5 00736,45306,0,33,0.000000
860Z200US00738,00738,ZCTA5 00738,29980,0,29,0.000000
860Z200US00739,00739,ZCTA5 00739,34578,18,30,0.052056
860Z200US00740,00740,ZCTA5 00740,1583,0,15,0.000000
860Z200US00741,00741,ZCTA5 00741,3716,0,15,0.000000
860Z200US00745,00745,ZCTA5 00745,46739,0,33,0.000000
860Z200US00751,00751,ZCTA5 00751,19343,0,24,0.000000
860Z200US00754,00754,ZCTA5 00754,36728,0,33,0.000000
860Z200US00757,00757,ZCTA5 00757,19853,0,24,0.000000
860Z200US00765,00765,ZCTA5 00765,8078,0,22,0.000000
860Z200US00766,00766,ZCTA5 00766,21572,0,29,0.000000
860Z200US00767,00767,ZCTA5 00767,29962,0,29,0.000000
860Z200US00769,00769,ZCTA5 00769,33602,0,33,0.000000
860Z200US00771,00771,ZCTA5 00771,35094,0,33,0.000000
860Z200US00772,00772,ZCTA5 00772,16829,0,24,0.000000
860Z200US00773,00773,ZCTA5 00773,17532,34,51,0.193931
860Z200US00775,00775,ZCTA5 00775,1387,0,15,0.000000
860Z200US00777,00777,ZCTA5 00777,37446,0,33,0.000000
860Z200US00778,00778,ZCTA5 00778,40203,0,33,0.000000
860Z200US00780,00780,ZCTA5 00780,13446,0,24,0.000000
860Z200US00782,00782,ZCTA5 00782,18128,0,24,0.000000
860Z200US00783,00783,ZCTA5 00783,34259,0,33,0.000000
860Z200US00784,00784,ZCTA5 00784,34981,0,33,0.000000
860Z200US00786,00786,ZCTA5 00786,165,0,15,0.000000
860Z200US00791,00791,ZCTA5 00791,45455,0,33,0.000000
860Z200US00794,00794,ZCTA5 00794,28668,0,29,0.000000
860Z200US00795,00795,ZCTA5 00795,43367,0,33,0.000000
860Z200US00901,00901,ZCTA5 00901,6398,0,22,0.000000
860Z200US00906,00906,ZCTA5 00906,49,0,15,0.000000
860Z200US00907,00907,ZCTA5 00907,15817,0,24,0.000000
860Z200US00909,00909,ZCTA5 00909,5633,0,22,0.000000
860Z200US00911,00911,ZCTA5 00911,7297,0,22,0.000000
860Z200US00912,00912,ZCTA5 00912,5845,0,22,0.000000
860Z200US00913,00913,ZCTA5 00913,6943,0,22,0.000000
860Z200US00915,00915,ZCTA5 00915,24607,14,24,0.056894
860Z200US00917,00917,ZCTA5 00917,17116,0,24,0.000000
860Z200US00918,00918,ZCTA5 00918,16172,0,24,0.000000
860Z200US00920,00920,ZCTA5 00920,15900,0,24,0.000000
860Z200US00921,00921,ZCTA5 00921,33119,0,33,0.000000
860Z200US00923,00923,ZCTA5 00923,24551,0,29,0.000000
860Z200US00924,00924,ZCTA5 00924,49922,5,10,0.010016
860Z200US00925,00925,ZCTA5 00925,4882,0,15,0.000000
860Z200US00926,00926,ZCTA5 00926,92284,0,36,0.000000
860Z200US00927,00927,ZCTA5 00927,13868,0,24,0.000000
860Z200US00934,00934,ZCTA5 00934,38,0,15,0.000000
860Z200US00949,00949,ZCTA5 00949,65867,0,36,0.000000
860Z200US00950,00950,ZCTA5 00950,0,0,15,
860Z200US00951,00951,ZCTA5 00951,389,0,15,0.000000
860Z200US00952,00952,ZCTA5 00952,8165,0,22,0.000000
860Z200US00953,00953,ZCTA5 00953,66156,0,36,0.000000
860Z200US00956,00956,ZCTA5 00956,66734,10,15,0.014985
860Z200US00957,00957,ZCTA5 00957,40194,0,33,0.000000
860Z200US00959,00959,ZCTA5 00959,46260,0,33,0.000000
860Z200US00960,00960,ZCTA5 00960,3025,0,15,0.000000
860Z200US00961,00961,ZCTA5 00961,28888,0,29,0.000000
860Z200US00962,00962,ZCTA5 00962,18947,0,24,0.000000
860Z200US00965,00965,ZCTA5 00965,5848,0,22,0.000000
860Z200US00966,00966,ZCTA5 00966,18791,0,24,0.000000
860Z200US00968,00968,ZCTA5 00968,3633,0,15,0.000000
860Z200US00969,00969,ZCTA5 00969,42231,0,33,0.000000
860Z200US00971,00971,ZCTA5 00971,24367,0,29,0.000000
860Z200US00976,00976,ZCTA5 00976,60620,0,36,0.000000
860Z200US00979,00979,ZCTA5 00979,14776,0,24,0.000000
860Z200US00982,00982,ZCTA5 00982,14050,0,24,0.000000
860Z200US00983,00983,ZCTA5 00983,31472,0,33,0.000000
860Z200US00985,00985,ZCTA5 00985,30497,0,33,0.000000
860Z200US00987,00987,ZCTA5 00987,55747,0,36,0.000000
860Z200US01001,01001,ZCTA5 01001,16234,6,12,0.036959
860Z200US01002,01002,ZCTA5 01002,26370,29,51,0.109973
860Z200US01003,01003,ZCTA5 01003,13510,31,38,0.229460
860Z200US01005,01005,ZCTA5 01005,5204,0,19,0.000000
860Z200US01007,01007,ZCTA5 01007,15419,10,18,0.064855
860Z200US01008,01008,ZCTA5 01008,1327,0,14,0.000000
860Z200US01009,01009,ZCTA5 01009,804,0,14,0.000000
860Z200US01010,01010,ZCTA5 01010,3705,0,14,0.000000
860Z200US01011,01011,ZCTA5 01011,1175,0,14,0.000000
860Z200US01012,01012,ZCTA5 01012,397,0,14,0.000000
860Z200US01013,01013,ZCTA5 01013,23284,0,25,0.000000
860Z200US01020,01020,ZCTA5 01020,30167,0,29,0.000000
860Z200US01022,01022,ZCTA5 01022,1844,0,14,0.000000
860Z200US01026,01026,ZCTA5 01026,1014,0,14,0.000000
860Z200US01027,01027,ZCTA5 01027,17716,36,55,0.203206
860Z200US01028,01028,ZCTA5 01028,16321,0,21,0.000000
860Z200US01029,01029,ZCTA5 01029,539,0,14,0.000000
860Z200US01030,01030,ZCTA5 01030,12305,0,21,0.000000
860Z200US01031,01031,ZCTA5 01031,1676,0,14,0.000000
860Z200US01032,01032,ZCTA5 01032,509,0,14,0.000000
860Z200US01033,01033,ZCTA5 01033,6080,0,19,0.000000
860Z200US01034,01034,ZCTA5 01034,2332,0,14,0.000000
860Z200US01035,01035,ZCTA5 01035,5306,0,19,0.000000
860Z200US01036,01036,ZCTA5 01036,4946,0,14,0.000000
860Z200US01037,01037,ZCTA5 01037,572,0,14,0.000000
860Z200US01038,01038,ZCTA5 01038,2491,0,14,0.000000
860Z200US01039,01039,ZCTA5 01039,1506,0,14,0.000000
860Z200US01040,01040,ZCTA5 01040,37813,0,29,0.000000
860Z200US01050,01050,ZCTA5 01050,2529,0,14,0.000000
860Z200US01053,01053,ZCTA5 01053,2304,0,14,0.000000
860Z200US01054,01054,ZCTA5 01054,1608,7,10,0.435323
860Z200US01056,01056,ZCTA5 01056,20904,0,25,0.000000
860Z200US01057,01057,ZCTA5 01057,8176,0,19,0.000000
860Z200US01060,01060,ZCTA5 01060,16492,0,21,0.000000
860Z200US01062,01062,ZCTA5 01062,9816,35,55,0.356561
860Z200US01063,01063,ZCTA5 01063,2272,29,63,1.276408
860Z200US01066,01066,ZCTA5 01066,115,0,14,0.000000
860Z200US01068,01068,ZCTA5 01068,1639,7,11,0.427090
860Z200US01069,01069,ZCTA5 01069,8821,0,19,0.000000
860Z200US01070,01070,ZCTA5 01070,575,0,14,0.000000
860Z200US01071,01071,ZCTA5 01071,1054,0,14,0.000000
860Z200US01072,01072,ZCTA5 01072,1521,0,14,0.000000
860Z200US01073,01073,ZCTA5 01073,6230,0,19,0.000000
860Z200US01074,01074,ZCTA5 01074,368,0,14,0.000000
860Z200US01075,01075,ZCTA5 01075,17754,8,15,0.045060
860Z200US01077,01077,ZCTA5 01077,9217,0,19,0.000000
860Z200US01079,01079,ZCTA5 01079,438,0,14,0.000000
860Z200US01080,01080,ZCTA5 01080,2454,0,14,0.000000
860Z200US01081,01081,ZCTA5 01081,1747,0,14,0.000000
860Z200US01082,01082,ZCTA5 01082,10392,0,21,0.000000
860Z200US01083,01083,ZCTA5 01083,2858,0,14,0.000000
860Z200US01084,01084,ZCTA5 01084,97,0,14,0.000000
860Z200US01085,01085,ZCTA5 01085,41102,11,25,0.026763
860Z200US01088,01088,ZCTA5 01088,702,0,14,0.000000
860Z200US01089,01089,ZCTA5 01089,28772,0,25,0.000000
860Z200US01092,01092,ZCTA5 01092,1200,0,14,0.000000
860Z200US01093,01093,ZCTA5 01093,225,0,14,0.000000
860Z200US01094,01094,ZCTA5 01094,52,0,14,0.000000
860Z200US01095,01095,ZCTA5 01095,14618,0,21,0.000000
860Z200US01096,01096,ZCTA5 01096,2580,0,14,0.000000
860Z200US01097,01097,ZCTA5 01097,143,0,14,0.000000
860Z200US01098,01098,ZCTA5 01098,979,0,14,0.000000
860Z200US01103,01103,ZCTA5 01103,2477,19,20,0.767057
860Z200US01104,01104,ZCTA5 01104,23209,20,34,0.086173
860Z200US01105,01105,ZCTA5 01105,11843,0,21,0.000000
860Z200US01106,01106,ZCTA5 01106,15853,0,21,0.000000
860Z200US01107,01107,ZCTA5 01107,12009,0,21,0.000000
860Z200US01108,01108,ZCTA5 01108,27405,0,25,0.000000
860Z200US01109,01109,ZCTA5 01109,31124,70,65,0.224907
860Z200US01118,01118,ZCTA5 01118,14839,25,41,0.168475
860Z200US01119,01119,ZCTA5 01119,13616,41,55,0.301116
860Z200US01128,01128,ZCTA5 01128,2896,0,14,0.000000
860Z200US01129,01129,ZCTA5 01129,5672,0,19,0.000000
860Z200US01144,01144,ZCTA5 01144,0,0,14,
860Z200US01151,01151,ZCTA5 01151,9606,14,21,0.145742
860Z200US01201,01201,ZCTA5 01201,44848,111,114,0.247503
860Z200US01220,01220,ZCTA5 01220,8074,0,19,0.000000
860Z200US01222,01222,ZCTA5 01222,664,0,14,0.000000
860Z200US01223,01223,ZCTA5 01223,2495,0,14,0.000000
860Z200US01224,01224,ZCTA5 01224,228,0,14,0.000000
860Z200US01225,01225,ZCTA5 01225,3216,0,14,0.000000
860Z200US01226,01226,ZCTA5 01226,6256,0,19,0.000000
860Z200US01229,01229,ZCTA5 01229,263,0,14,0.000000
860Z200US01230,01230,ZCTA5 01230,8826,0,19,0.000000
860Z200US01235,01235,ZCTA5 01235,2489,0,14,0.000000
860Z200US01236,01236,ZCTA5 01236,1458,0,14,0.000000
860Z200US01237,01237,ZCTA5 01237,2302,0,14,0.000000
860Z200US01238,01238,ZCTA5 01238,5944,0,19,0.000000
860Z200US01240,01240,ZCTA5 01240,5111,0,19,0.000000
860Z200US01242,01242,ZCTA5 01242,29,0,14,0.000000
860Z200US01243,01243,ZCTA5 01243,173,0,14,0.000000
860Z200US01244,01244,ZCTA5 01244,271,0,14,0.000000
860Z200US01245,01245,ZCTA5 01245,692,0,14,0.000000
860Z200US01247,01247,ZCTA5 01247,14794,0,21,0.000000
860Z200US01253,01253,ZCTA5 01253,936,0,14,0.000000
860Z200US01254,01254,ZCTA5 01254,1036,0,14,0.000000
860Z200US01255,01255,ZCTA5 01255,994,0,14,0.000000
860Z200US01256,01256,ZCTA5 01256,795,0,14,0.000000
860Z200US01257,01257,ZCTA5 01257,2348,0,14,0.000000
860Z200US01258,01258,ZCTA5 01258,193,0,14,0.000000
860Z200US01259,01259,ZCTA5 01259,688,0,14,0.000000
860Z200US01260,01260,ZCTA5 01260,20,0,14,0.000000
860Z200US01262,01262,ZCTA5 01262,1778,0,14,0.000000
860Z200US01264,01264,ZCTA5 01264,188,0,14,0.000000
860Z200US01266,01266,ZCTA5 01266,1000,0,14,0.000000
860Z200US01267,01267,ZCTA5 01267,9633,0,19,0.000000
860Z200US01270,01270,ZCTA5 01270,1036,0,14,0.000000
860Z200US01301,01301,ZCTA5 01301,17876,0,21,0.000000
860Z200US01330,01330,ZCTA5 01330,1704,0,14,0.000000
860Z200US01331,01331,ZCTA5 01331,13922,0,21,0.000000
860Z200US01337,01337,ZCTA5 01337,2589,0,14,0.000000
860Z200US01338,01338,ZCTA5 01338,95,0,14,0.000000
860Z200US01339,01339,ZCTA5 01339,1313,0,14,0.000000
860Z200US01340,01340,ZCTA5 01340,1759,0,14,0.000000
860Z200US01341,01341,ZCTA5 01341,1622,0,14,0.000000
860Z200US01342,01342,ZCTA5 01342,1267,0,14,0.000000
860Z200US01343,01343,ZCTA5 01343,147,0,14,0.000000
860Z200US01344,01344,ZCTA5 01344,1703,0,14,0.000000
860Z200US01346,01346,ZCTA5 01346,454,0,14,0.000000
860Z200US01347,01347,ZCTA5 01347,165,0,14,0.000000
860Z200US01349,01349,ZCTA5 01349,741,0,14,0.000000
860Z200US01350,01350,ZCTA5 01350,122,0,14,0.000000
860Z200US01351,01351,ZCTA5 01351,2636,0,14,0.000000
860Z200US01354,01354,ZCTA5 01354,1740,0,14,0.000000
860Z200US01355,01355,ZCTA5 01355,958,0,14,0.000000
860Z200US01360,01360,ZCTA5 01360,2872,0,14,0.000000
860Z200US01364,01364,ZCTA5 01364,7658,0,19,0.000000
860Z200US01366,01366,ZCTA5 01366,1185,0,14,0.000000
860Z200US01367,01367,ZCTA5 01367,563,0,14,0.000000
860Z200US01368,01368,ZCTA5 01368,1455,0,14,0.000000
860Z200US01370,01370,ZCTA5 01370,3878,0,14,0.000000
860Z200US01373,01373,ZCTA5 01373,4860,0,14,0.000000
860Z200US01375,01375,ZCTA5 01375,3641,0,14,0.000000
860Z200US01376,01376,ZCTA5 01376,4976,9,13,0.180868
860Z200US01378,01378,ZCTA5 01378,776,3,4,0.386598
860Z200US01379,01379,ZCTA5 01379,778,0,14,0.000000
860Z200US01380,01380,ZCTA5 01380,36,0,14,0.000000
860Z200US01420,01420,ZCTA5 01420,41839,0,29,0.000000
860Z200US01430,01430,ZCTA5 01430,6481,0,19,0.000000
860Z200US01431,01431,ZCTA5 01431,3211,0,14,0.000000
860Z200US01432,01432,ZCTA5 01432,8521,0,19,0.000000
860Z200US01434,01434,ZCTA5 01434,1564,0,14,0.000000
860Z200US01436,01436,ZCTA5 01436,3720,10,17,0.268817
860Z200US01438,01438,ZCTA5 01438,330,0,14,0.000000
860Z200US01440,01440,ZCTA5 01440,21276,0,25,0.000000
860Z200US01450,01450,ZCTA5 01450,11356,0,21,0.000000
860Z200US01451,01451,ZCTA5 01451,5487,0,19,0.000000
860Z200US01452,01452,ZCTA5 01452,4371,0,14,0.000000
860Z200US01453,01453,ZCTA5 01453,43851,18,35,0.041048
860Z200US01460,01460,ZCTA5 01460,10280,0,21,0.000000
860Z200US01462,01462,ZCTA5 01462,11919,0,21,0.000000
860Z200US01463,01463,ZCTA5 01463,11697,31,34,0.265025
860Z200US01464,01464,ZCTA5 01464,6976,20,36,0.286697
860Z200US01468,01468,ZCTA5 01468,4183,0,14,0.000000
860Z200US01469,01469,ZCTA5 01469,6820,0,19,0.000000
860Z200US01473,01473,ZCTA5 01473,8374,0,19,0.000000
860Z200US01474,01474,ZCTA5 01474,2280,0,14,0.000000
860Z200US01475,01475,ZCTA5 01475,10265,0,21,0.000000
860Z200US01501,01501,ZCTA5 01501,16877,14,21,0.082953
860Z200US01503,01503,ZCTA5 01503,3378,0,14,0.000000
860Z200US01504,01504,ZCTA5 01504,9255,0,19,0.000000
860Z200US01505,01505,ZCTA5 01505,4948,0,14,0.000000
860Z200US01506,01506,ZCTA5 01506,3460,0,14,0.000000
860Z200US01507,01507,ZCTA5 01507,13435,0,21,0.000000
860Z200US01510,01510,ZCTA5 01510,15563,0,21,0.000000
860Z200US01515,01515,ZCTA5 01515,2166,0,14,0.000000
860Z200US01516,01516,ZCTA5 01516,9376,0,19,0.000000
860Z200US01518,01518,ZCTA5 01518,2598,0,14,0.000000
860Z200US01519,01519,ZCTA5 01519,8058,0,19,0.000000
860Z200US01520,01520,ZCTA5 01520,16912,8,13,0.047304
860Z200US01521,01521,ZCTA5 01521,2583,0,14,0.000000
860Z200US01522,01522,ZCTA5 01522,3152,0,14,0.000000
860Z200US01523,01523,ZCTA5 01523,8606,0,19,0.000000
860Z200US01524,01524,ZCTA5 01524,6327,0,19,0.000000
860Z200US01525,01525,ZCTA5 01525,0,0,14,
860Z200US01527,01527,ZCTA5 01527,13961,0,21,0.000000
860Z200US01529,01529,ZCTA5 01529,3160,0,14,0.000000
860Z200US01531,01531,ZCTA5 01531,973,0,14,0.000000
860Z200US01532,01532,ZCTA5 01532,15750,0,21,0.000000
860Z200US01534,01534,ZCTA5 01534,6230,0,19,0.000000
860Z200US01535,01535,ZCTA5 01535,4760,0,14,0.000000
860Z200US01536,01536,ZCTA5 01536,6860,0,19,0.000000
860Z200US01537,01537,ZCTA5 01537,2278,0,14,0.000000
860Z200US01540,01540,ZCTA5 01540,10979,0,21,0.000000
860Z200US01541,01541,ZCTA5 01541,3529,0,14,0.000000
860Z200US01542,01542,ZCTA5 01542,2615,0,14,0.000000
860Z200US01543,01543,ZCTA5 01543,9353,0,19,0.000000
860Z200US01545,01545,ZCTA5 01545,38876,0,29,0.000000
860Z200US01550,01550,ZCTA5 01550,17928,0,21,0.000000
860Z200US01560,01560,ZCTA5 01560,4984,0,14,0.000000
860Z200US01561,01561,ZCTA5 01561,0,0,14,
860Z200US01562,01562,ZCTA5 01562,12008,14,23,0.116589
860Z200US01564,01564,ZCTA5 01564,8183,0,19,0.000000
860Z200US01566,01566,ZCTA5 01566,7362,0,19,0.000000
860Z200US01568,01568,ZCTA5 01568,8011,0,19,0.000000
860Z200US01569,01569,ZCTA5 01569,14304,0,21,0.000000
860Z200US01570,01570,ZCTA5 01570,17748,0,21,0.000000
860Z200US01571,01571,ZCTA5 01571,11929,0,21,0.000000
860Z200US01581,01581,ZCTA5 01581,21944,0,25,0.000000
860Z200US01583,01583,ZCTA5 01583,7606,0,19,0.000000
860Z200US01585,01585,ZCTA5 01585,4810,0,14,0.000000
860Z200US01588,01588,ZCTA5 01588,10258,0,21,0.000000
860Z200US01590,01590,ZCTA5 01590,9422,0,19,0.000000
860Z200US01602,01602,ZCTA5 01602,27092,109,89,0.402333
860Z200US01603,01603,ZCTA5 01603,20868,0,25,0.000000
860Z200US01604,01604,ZCTA5 01604,39812,6,11,0.015071
860Z200US01605,01605,ZCTA5 01605,30579,41,67,0.134079
860Z200US01606,01606,ZCTA5 01606,22844,0,25,0.000000
860Z200US01607,01607,ZCTA5 01607,8706,22,35,0.252699
860Z200US01608,01608,ZCTA5 01608,4932,0,14,0.000000
860Z200US01609,01609,ZCTA5 01609,22047,24,31,0.108858
860Z200US01610,01610,ZCTA5 01610,30444,0,29,0.000000
860Z200US01611,01611,ZCTA5 01611,2299,0,14,0.000000
860Z200US01612,01612,ZCTA5 01612,5002,0,19,0.000000
860Z200US01701,01701,ZCTA5 01701,32618,17,25,0.052118
860Z200US01702,01702,ZCTA5 01702,39789,5,10,0.012566
860Z200US01718,01718,ZCTA5 01718,404,0,14,0.000000
860Z200US01719,01719,ZCTA5 01719,5496,0,19,0.000000
860Z200US01720,01720,ZCTA5 01720,23526,0,25,0.000000
860Z200US01721,01721,ZCTA5 01721,18873,0,21,0.000000
860Z200US01730,01730,ZCTA5 01730,14707,0,21,0.000000
860Z200US01731,01731,ZCTA5 01731,2110,0,14,0.000000
860Z200US01740,01740,ZCTA5 01740,5737,0,19,0.000000
860Z200US01741,01741,ZCTA5 01741,5239,0,19,0.000000
860Z200US01742,01742,ZCTA5 01742,18448,0,21,0.000000
860Z200US01745,01745,ZCTA5 01745,586,0,14,0.000000
860Z200US01746,01746,ZCTA5 01746,15094,0,21,0.000000
860Z200US01747,01747,ZCTA5 01747,6027,0,19,0.000000
860Z200US01748,01748,ZCTA5 01748,19358,0,21,0.000000
860Z200US01749,01749,ZCTA5 01749,20077,29,42,0.144444
860Z200US01752,01752,ZCTA5 01752,41647,0,29,0.000000
860Z200US01754,01754,ZCTA5 01754,10712,9,14,0.084018
860Z200US01756,01756,ZCTA5 01756,6325,0,19,0.000000
860Z200US01757,01757,ZCTA5 01757,30609,7,12,0.022869
860Z200US01760,01760,ZCTA5 01760,36782,12,20,0.032625
860Z200US01770,01770,ZCTA5 01770,4427,0,14,0.000000
860Z200US01772,01772,ZCTA5 01772,9907,0,19,0.000000
860Z200US01773,01773,ZCTA5 01773,4891,0,14,0.000000
860Z200US01775,01775,ZCTA5 01775,7165,0,19,0.000000
860Z200US01776,01776,ZCTA5 01776,19270,0,21,0.000000
860Z200US01778,01778,ZCTA5 01778,14033,0,21,0.000000
860Z200US01801,01801,ZCTA5 01801,41939,0,29,0.000000
860Z200US01803,01803,ZCTA5 01803,26274,0,25,0.000000
860Z200US01810,01810,ZCTA5 01810,35648,281,364,0.788263
860Z200US01821,01821,ZCTA5 01821,30143,16,27,0.053080
860Z200US01824,01824,ZCTA5 01824,26650,0,25,0.000000
860Z200US01826,01826,ZCTA5 01826,32629,19,32,0.058230
860Z200US01827,01827,ZCTA5 01827,3408,0,14,0.000000
860Z200US01830,01830,ZCTA5 01830,26530,0,25,0.000000
860Z200US01832,01832,ZCTA5 01832,26386,0,25,0.000000
860Z200US01833,01833,ZCTA5 01833,8432,0,19,0.000000
860Z200US01834,01834,ZCTA5 01834,6777,0,19,0.000000
860Z200US01835,01835,ZCTA5 01835,14782,0,21,0.000000
860Z200US01840,01840,ZCTA5 01840,8522,0,19,0.000000
860Z200US01841,01841,ZCTA5 01841,52769,25,42,0.047376
860Z200US01843,01843,ZCTA5 01843,27445,0,25,0.000000
860Z200US01844,01844,ZCTA5 01844,53420,0,32,0.000000
860Z200US01845,01845,ZCTA5 01845,32494,0,29,0.000000
860Z200US01850,01850,ZCTA5 01850,17740,51,70,0.287486
860Z200US01851,01851,ZCTA5 01851,33403,0,29,0.000000
860Z200US01852,01852,ZCTA5 01852,37144,0,29,0.000000
860Z200US01854,01854,ZCTA5 01854,30081,22,29,0.073136
860Z200US01860,01860,ZCTA5 01860,6748,0,19,0.000000
860Z200US01862,01862,ZCTA5 01862,12129,16,28,0.131915
860Z200US01863,01863,ZCTA5 01863,9796,0,19,0.000000
860Z200US01864,01864,ZCTA5 01864,15765,0,21,0.000000
860Z200US01867,01867,ZCTA5 01867,25612,0,25,0.000000
860Z200US01876,01876,ZCTA5 01876,31004,0,29,0.000000
860Z200US01879,01879,ZCTA5 01879,12550,0,21,0.000000
860Z200US01880,01880,ZCTA5 01880,27793,5,9,0.017990
860Z200US01886,01886,ZCTA5 01886,24690,0,25,0.000000
860Z200US01887,01887,ZCTA5 01887,23336,32,50,0.137127
860Z200US01890,01890,ZCTA5 01890,23406,0,25,0.000000
860Z200US01901,01901,ZCTA5 01901,2419,22,35,0.909467
860Z200US01902,01902,ZCTA5 01902,50066,67,85,0.133823
860Z200US01904,01904,ZCTA5 01904,21003,54,77,0.257106
860Z200US01905,01905,ZCTA5 01905,28221,22,32,0.077956
860Z200US01906,01906,ZCTA5 01906,28773,0,25,0.000000
860Z200US01907,01907,ZCTA5 01907,15277,0,21,0.000000
860Z200US01908,01908,ZCTA5 01908,3325,0,14,0.000000
860Z200US01913,01913,ZCTA5 01913,17403,0,21,0.000000
860Z200US01915,01915,ZCTA5 01915,41994,5,10,0.011906
860Z200US01921,01921,ZCTA5 01921,8250,0,19,0.000000
860Z200US01922,01922,ZCTA5 01922,3450,0,14,0.000000
860Z200US01923,01923,ZCTA5 01923,27991,0,25,0.000000
860Z200US01929,01929,ZCTA5 01929,3621,0,14,0.000000
860Z200US01930,01930,ZCTA5 01930,30075,0,29,0.000000
860Z200US01937,01937,ZCTA5 01937,107,0,14,0.000000
860Z200US01938,01938,ZCTA5 01938,13930,0,21,0.000000
860Z200US01940,01940,ZCTA5 01940,13285,0,21,0.000000
